,Unnamed: 0,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량
25613,26005,2019-09-02 23:20,20.0,일시불 선일금고 이볼브 시리즈 EV-020,생활용품,400000,2744000.0,7
25614,26006,2019-09-02 23:20,20.0,무이자 선일금고 이볼브 시리즈 EV-020,생활용품,440000,0.0,0
25615,26007,2019-09-02 23:40,20.0,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,450000,56210000.0,125
25616,26008,2019-09-02 23:40,20.0,무이자 선일금고 이볼브 시리즈 EV-040,생활용품,490000,23760000.0,49
25617,26009,2019-09-02 23:40,20.0,일시불 선일금고 이볼브 시리즈 EV-020,생활용품,400000,4309000.0,11
25618,26010,2019-09-02 23:40,20.0,무이자 선일금고 이볼브 시리즈 EV-020,생활용품,440000,0.0,0
25619,26011,2019-09-03 0:00,30.0,오모떼 360도 텐션업 레이스 패키지 시즌5,속옷,119000,15143000.0,128
25620,26012,2019-09-03 0:30,30.0,오모떼 360도 텐션업 레이스 패키지 시즌5,속옷,119000,33731000.0,284
25621,26013,2019-09-03 1:00,20.0,닥터 프리바이오틱스 플러스,건강기능,178000,8165000.0,46
25622,26014,2019-09-03 1:20,20.0,닥터 프리바이오틱스 플러스,건강기능,178000,12922000.0,73
25623,26015,2019-09-03 1:40,15.0,닥터 프리바이오틱스 플러스,건강기능,178000,19565000.0,110
25624,26016,2019-09-03 6:00,20.0,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,속옷,59900,9068000.0,152
25625,26017,2019-09-03 6:20,20.0,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,속옷,59900,10897000.0,182
25626,26018,2019-09-03 6:40,20.0,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,속옷,59900,20276000.0,339
25627,26019,2019-09-03 7:00,20.0,시크릿뮤즈 커버팩트,이미용,69900,11684000.0,168
25628,26020,2019-09-03 7:20,20.0,시크릿뮤즈 커버팩트,이미용,69900,17135000.0,246
25629,26021,2019-09-03 7:40,20.0,시크릿뮤즈 커버팩트,이미용,69900,18055000.0,259
25630,26022,2019-09-03 8:00,20.0,로벤탈 국내산  IH 실버팬 세트 (가격인하),주방,64900,9062000.0,140
25631,26023,2019-09-03 8:20,20.0,로벤탈 국내산  IH 실버팬 세트 (가격인하),주방,64900,15501000.0,239
25632,26024,2019-09-03 8:40,20.0,로벤탈 국내산  IH 실버팬 세트 (가격인하),주방,64900,22387000.0,345
25633,26025,2019-09-03 9:00,20.0,코치 베네트 사첼백,잡화,198000,2240000.0,12
25634,26026,2019-09-03 9:00,20.0,코치 시그니처 켈시 사첼백,잡화,238000,3224000.0,14
25635,26027,2019-09-03 9:00,20.0,코치 플라이트백,잡화,169000,6912000.0,41
25636,26028,2019-09-03 9:00,20.0,코치 아이비 메신저 크로스백,잡화,199000,3800000.0,20
25637,26029,2019-09-03 9:00,20.0,코치 앤디 백팩,잡화,229000,2798000.0,13
25638,26030,2019-09-03 9:20,20.0,코치 베네트 사첼백,잡화,198000,9285000.0,47
25639,26031,2019-09-03 9:20,20.0,코치 시그니처 켈시 사첼백,잡화,238000,13893000.0,59
25640,26032,2019-09-03 9:20,20.0,코치 플라이트백,잡화,169000,12695000.0,76
25641,26033,2019-09-03 9:20,20.0,코치 아이비 메신저 크로스백,잡화,199000,6868000.0,35
25642,26034,2019-09-03 9:20,20.0,코치 앤디 백팩,잡화,229000,9340000.0,41
25643,26035,2019-09-03 9:40,20.0,코치 베네트 사첼백,잡화,198000,14736000.0,75
25644,26036,2019-09-03 9:40,20.0,코치 시그니처 켈시 사첼백,잡화,238000,14222000.0,60
25645,26037,2019-09-03 9:40,20.0,코치 플라이트백,잡화,169000,10413000.0,62
25646,26038,2019-09-03 9:40,20.0,코치 아이비 메신저 크로스백,잡화,199000,17455000.0,88
25647,26039,2019-09-03 9:40,20.0,코치 앤디 백팩,잡화,229000,5643000.0,25
25648,26040,2019-09-03 10:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,23248000.0,598
25649,26041,2019-09-03 10:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,20055000.0,516
25650,26042,2019-09-03 10:20,20.0,깐깐송도순 포기김치 10kg,농수축,38900,41981000.0,1080
25651,26043,2019-09-03 10:20,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,36370000.0,935
25652,26044,2019-09-03 10:40,20.0,깐깐송도순 포기김치 10kg,농수축,38900,49620000.0,1276
25653,26045,2019-09-03 10:40,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,35416000.0,911
25654,26046,2019-09-03 11:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,55279000.0,1260
25655,26047,2019-09-03 11:20,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,71341000.0,1626
25656,26048,2019-09-03 11:40,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,64218000.0,1463
25657,26049,2019-09-03 12:00,20.0,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,4402000.0,27
25658,26050,2019-09-03 12:00,20.0,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,2668000.0,15
25659,26051,2019-09-03 12:00,20.0,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,3341000.0,23
25660,26052,2019-09-03 12:00,20.0,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,1234000.0,8
25661,26053,2019-09-03 12:20,20.0,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,15043000.0,90
25662,26054,2019-09-03 12:20,20.0,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,6022000.0,34
25663,26055,2019-09-03 12:20,20.0,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,9889000.0,67
25664,26056,2019-09-03 12:20,20.0,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,4170000.0,27
25665,26057,2019-09-03 12:40,20.0,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,33707000.0,201
25666,26058,2019-09-03 12:40,20.0,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,13969000.0,79
25667,26059,2019-09-03 12:40,20.0,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,15293000.0,104
25668,26060,2019-09-03 12:40,20.0,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,6459000.0,41
25669,26061,2019-09-03 13:00,20.0,아가타 소가죽 데이쿠션로퍼,잡화,39900,31045000.0,779
25670,26062,2019-09-03 13:20,20.0,아가타 소가죽 데이쿠션로퍼,잡화,39900,50731000.0,1272
25671,26063,2019-09-03 13:40,20.0,아가타 소가죽 데이쿠션로퍼,잡화,39900,64871000.0,1626
25672,26064,2019-09-03 14:00,20.0,청정수산 완도활전복 35미,농수축,59900,40465000.0,676
25673,26065,2019-09-03 14:20,20.0,청정수산 완도활전복 35미,농수축,59900,49341000.0,824
25674,26066,2019-09-03 14:40,20.0,청정수산 완도활전복 35미,농수축,59900,76537000.0,1278
25675,26067,2019-09-03 15:00,20.0,에델코첸 컬러스텐냄비 3종세트 (전골구성),주방,129000,2641000.0,21
25676,26068,2019-09-03 15:00,20.0,에델코첸 컬러스텐냄비 3종세트 (곰솥구성),주방,129000,1762000.0,14
25677,26069,2019-09-03 15:20,20.0,에델코첸 컬러스텐냄비 3종세트 (전골구성),주방,129000,8566000.0,67
25678,26070,2019-09-03 15:20,20.0,에델코첸 컬러스텐냄비 3종세트 (곰솥구성),주방,129000,7397000.0,58
25679,26071,2019-09-03 15:40,20.0,에델코첸 컬러스텐냄비 3종세트 (전골구성),주방,129000,12722000.0,99
25680,26072,2019-09-03 15:40,20.0,에델코첸 컬러스텐냄비 3종세트 (곰솥구성),주방,129000,11368000.0,89
25681,26073,2019-09-03 16:00,20.0,참바다손질낙지100미+양념장+연포탕육수,농수축,44900,42125000.0,939
25682,26074,2019-09-03 16:20,20.0,참바다손질낙지100미+양념장+연포탕육수,농수축,44900,76821000.0,1711
25683,26075,2019-09-03 16:40,20.0,참바다손질낙지100미+양념장+연포탕육수,농수축,44900,78266000.0,1744
25684,26076,2019-09-03 17:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,38516000.0,690
25685,26077,2019-09-03 17:20,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,51367000.0,919
25686,26078,2019-09-03 17:40,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,65004000.0,1163
25687,26079,2019-09-03 18:00,20.0,하늘내린 용대리황태10마리,농수축,32900,30825000.0,937
25688,26080,2019-09-03 18:20,20.0,하늘내린 용대리황태10마리,농수축,32900,44561000.0,1355
25689,26081,2019-09-03 18:40,20.0,하늘내린 용대리황태10마리,농수축,32900,40818000.0,1241
25690,26082,2019-09-03 19:00,20.0,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,259000,2771000.0,11
25691,26083,2019-09-03 19:00,20.0,일시불  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,249000,3551000.0,15
25692,26084,2019-09-03 19:20,20.0,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,259000,12747000.0,50
25693,26085,2019-09-03 19:20,20.0,일시불  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,249000,9650000.0,39
25694,26086,2019-09-03 19:40,20.0,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,259000,26359000.0,102
25695,26087,2019-09-03 19:40,20.0,일시불  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,249000,15766000.0,64
25696,26088,2019-09-03 20:00,20.0,안동간고등어 20팩,농수축,30900,32206000.0,1043
25697,26089,2019-09-03 20:20,20.0,안동간고등어 20팩,농수축,30900,49187000.0,1592
25698,26090,2019-09-03 20:40,20.0,안동간고등어 20팩,농수축,30900,59252000.0,1918
25699,26091,2019-09-03 21:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,43509000.0,992
25700,26092,2019-09-03 21:20,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,60192000.0,1372
25701,26093,2019-09-03 21:40,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,74610000.0,1700
25702,26094,2019-09-03 22:00,20.0,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900,37935000.0,623
25703,26095,2019-09-03 22:20,20.0,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900,72608000.0,1193
25704,26096,2019-09-03 22:40,20.0,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900,90945000.0,1494
25705,26097,2019-09-03 23:00,20.0,라라츄 틴트 아이브로우 바,이미용,69900,18745000.0,269
25706,26098,2019-09-03 23:20,20.0,라라츄 틴트 아이브로우 바,이미용,69900,48391000.0,693
25707,26099,2019-09-03 23:40,20.0,라라츄 틴트 아이브로우 바,이미용,69900,87656000.0,1255
25708,26100,2019-09-04 0:00,30.0,[루이띠에] 18k 그레이스 골드 주얼리 세트,잡화,2990000,25614000.0,9
25709,26101,2019-09-04 0:00,30.0,[루이띠에] 18k 그레이스 골드 목걸이팔찌 세트,잡화,1990000,8556000.0,5
25710,26102,2019-09-04 0:00,30.0,[루이띠에] 18k 그레이스 골드 팔찌반지 세트,잡화,1750000,3792000.0,3
25711,26103,2019-09-04 0:00,30.0,[루이띠에] 18k 그레이스 골드 목걸이,잡화,890000,5753000.0,7
25712,26104,2019-09-04 0:00,30.0,[루이띠에] 18k 그레이스 골드 팔찌,잡화,1290000,0.0,0
25713,26105,2019-09-04 0:00,30.0,[루이띠에] 18k 그레이스 골드 귀걸이,잡화,590000,0.0,0
25714,26106,2019-09-04 0:00,30.0,[루이띠에] 18k 그레이스 골드 반지,잡화,590000,3828000.0,7
25715,26107,2019-09-04 0:30,30.0,[루이띠에] 18k 그레이스 골드 주얼리 세트,잡화,2990000,38400000.0,13
25716,26108,2019-09-04 0:30,30.0,[루이띠에] 18k 그레이스 골드 목걸이팔찌 세트,잡화,1990000,34075000.0,18
25717,26109,2019-09-04 0:30,30.0,[루이띠에] 18k 그레이스 골드 팔찌반지 세트,잡화,1750000,3790000.0,3
25718,26110,2019-09-04 0:30,30.0,[루이띠에] 18k 그레이스 골드 목걸이,잡화,890000,1953000.0,3
25719,26111,2019-09-04 0:30,30.0,[루이띠에] 18k 그레이스 골드 팔찌,잡화,1290000,5562000.0,5
25720,26112,2019-09-04 0:30,30.0,[루이띠에] 18k 그레이스 골드 귀걸이,잡화,590000,12650000.0,22
25721,26113,2019-09-04 0:30,30.0,[루이띠에] 18k 그레이스 골드 반지,잡화,590000,5090000.0,9
25722,26114,2019-09-04 1:00,20.0,김정문의 섬진강 재첩국 11팩 3.3kg,농수축,39900,19388000.0,486
25723,26115,2019-09-04 1:20,20.0,김정문의 섬진강 재첩국 11팩 3.3kg,농수축,39900,27145000.0,681
25724,26116,2019-09-04 1:40,15.0,김정문의 섬진강 재첩국 11팩 3.3kg,농수축,39900,22969000.0,576
25725,26117,2019-09-04 6:00,20.0,무이자 아이오 진공포장기,주방,89000,3413000.0,39
25726,26118,2019-09-04 6:00,20.0,일시불 아이오 진공포장기,주방,84000,1791000.0,22
25727,26119,2019-09-04 6:20,20.0,무이자 아이오 진공포장기,주방,89000,7457000.0,84
25728,26120,2019-09-04 6:20,20.0,일시불 아이오 진공포장기,주방,84000,7853000.0,94
25729,26121,2019-09-04 6:40,20.0,무이자 아이오 진공포장기,주방,89000,10519000.0,119
25730,26122,2019-09-04 6:40,20.0,일시불 아이오 진공포장기,주방,84000,12993000.0,155
25731,26123,2019-09-04 7:00,20.0,노송가구 제이드 비취 꽃상감 교자상(900),생활용품,74000,8387000.0,114
25732,26124,2019-09-04 7:00,20.0,노송가구 제이드 비취 교자상(900),생활용품,69000,2465000.0,36
25733,26125,2019-09-04 7:00,20.0,노송가구 제이드 비취 교자상(800),생활용품,59000,2325000.0,40
25734,26126,2019-09-04 7:00,20.0,노송가구 제이드 비취 교자상(600),생활용품,40900,2074000.0,51
25735,26127,2019-09-04 7:20,20.0,노송가구 제이드 비취 꽃상감 교자상(900),생활용품,74000,16405000.0,222
25736,26128,2019-09-04 7:20,20.0,노송가구 제이드 비취 교자상(900),생활용품,69000,6813000.0,99
25737,26129,2019-09-04 7:20,20.0,노송가구 제이드 비취 교자상(800),생활용품,59000,5812000.0,99
25738,26130,2019-09-04 7:20,20.0,노송가구 제이드 비취 교자상(600),생활용품,40900,2873000.0,71
25739,26131,2019-09-04 7:40,20.0,노송가구 제이드 비취 꽃상감 교자상(900),생활용품,74000,20358000.0,276
25740,26132,2019-09-04 7:40,20.0,노송가구 제이드 비취 교자상(900),생활용품,69000,9160000.0,133
25741,26133,2019-09-04 7:40,20.0,노송가구 제이드 비취 교자상(800),생활용품,59000,6694000.0,114
25742,26134,2019-09-04 7:40,20.0,노송가구 제이드 비취 교자상(600),생활용품,40900,4955000.0,122
25743,26135,2019-09-04 8:00,30.0,오모떼 레이스홀릭 시즌5 브라팬티10종(8월),속옷,59000,28690000.0,487
25744,26136,2019-09-04 8:30,30.0,오모떼 레이스홀릭 시즌5 브라팬티10종(8월),속옷,59000,42475000.0,720
25745,26137,2019-09-04 9:00,20.0,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800,23438000.0,392
25746,26138,2019-09-04 9:20,20.0,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800,37848000.0,633
25747,26139,2019-09-04 9:40,20.0,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800,52666000.0,881
25748,26140,2019-09-04 10:00,20.0,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,34515000.0,844
25749,26141,2019-09-04 10:20,20.0,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,60360000.0,1476
25750,26142,2019-09-04 10:40,20.0,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,76131000.0,1862
25751,26143,2019-09-04 11:00,20.0,하늘내린 용대리황태10마리,농수축,32900,35031000.0,1065
25752,26144,2019-09-04 11:20,20.0,하늘내린 용대리황태10마리,농수축,32900,57634000.0,1752
25753,26145,2019-09-04 11:40,20.0,하늘내린 용대리황태10마리,농수축,32900,55736000.0,1695
25754,26147,2019-09-04 13:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,45601000.0,816
25755,26148,2019-09-04 13:20,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,57081000.0,1022
25756,26149,2019-09-04 13:40,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,54764000.0,980
25757,26150,2019-09-04 14:00,10.0,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,49000,3148000.0,65
25758,26151,2019-09-04 14:10,10.0,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,49000,10245000.0,210
25759,26152,2019-09-04 14:20,10.0,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,49000,10364000.0,212
25760,26153,2019-09-04 14:30,10.0,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,49000,14658000.0,300
25761,26154,2019-09-04 14:40,10.0,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,49000,10713000.0,219
25762,26155,2019-09-04 14:50,10.0,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,의류,49000,17393000.0,355
25763,26156,2019-09-04 15:00,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,31342000.0,286
25764,26157,2019-09-04 15:20,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,59794000.0,545
25765,26158,2019-09-04 15:40,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,70249000.0,640
25766,26159,2019-09-04 16:00,20.0,예천청결 고춧가루 2kg,농수축,65900,10652000.0,162
25767,26160,2019-09-04 16:20,20.0,예천청결 고춧가루 2kg,농수축,65900,26447000.0,402
25768,26161,2019-09-04 16:40,20.0,예천청결 고춧가루 2kg,농수축,65900,28868000.0,439
25769,26162,2019-09-04 17:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,59831000.0,1200
25770,26163,2019-09-04 17:20,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,81853000.0,1641
25771,26164,2019-09-04 17:40,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,93447000.0,1873
25772,26165,2019-09-04 18:00,20.0,19년 멋진밥상 흥양농협 햅쌀 20kg,농수축,63900,68010000.0,1065
25773,26166,2019-09-04 18:20,20.0,19년 멋진밥상 흥양농협 햅쌀 20kg,농수축,63900,70301000.0,1101
25774,26167,2019-09-04 18:40,20.0,19년 멋진밥상 흥양농협 햅쌀 20kg,농수축,63900,78177000.0,1224
25775,26168,2019-09-04 19:00,20.0,[VONIN]보닌 남성기초세트,이미용,54000,33684000.0,624
25776,26169,2019-09-04 19:20,20.0,[VONIN]보닌 남성기초세트,이미용,54000,63148000.0,1170
25777,26170,2019-09-04 19:40,20.0,[VONIN]보닌 남성기초세트,이미용,54000,74682000.0,1383
25778,26171,2019-09-04 20:00,20.0,일시불 LG전자 매직스페이스 냉장고,가전,1359000,27000000.0,20
25779,26172,2019-09-04 20:00,20.0,무이자 LG전자 매직스페이스 냉장고,가전,1499000,8540000.0,6
25780,26173,2019-09-04 20:20,20.0,일시불 LG전자 매직스페이스 냉장고,가전,1359000,57852000.0,43
25781,26174,2019-09-04 20:20,20.0,무이자 LG전자 매직스페이스 냉장고,가전,1499000,17030000.0,12
25782,26175,2019-09-04 20:40,20.0,일시불 LG전자 매직스페이스 냉장고,가전,1359000,65458000.0,49
25783,26176,2019-09-04 20:40,20.0,무이자 LG전자 매직스페이스 냉장고,가전,1499000,29765000.0,20
25784,26177,2019-09-04 21:00,20.0,현대어찬 손질갈치,농수축,36900,37934000.0,1029
25785,26178,2019-09-04 21:20,20.0,현대어찬 손질갈치,농수축,36900,64152000.0,1739
